Project Code,Project Name,Resource,Segment Start,Segment End,Hard Allocation (PD),Soft Allocation (PD)
PR2755,Project T,RES04,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2755,Project T,RES05,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2755,Project T,RES05,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2755,Project T,RES06,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2755,Project T,RES06,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2755,Project T,RES07,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2755,Project T,RES07,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2755,Project T,RES09,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2755,Project T,RES09,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2755,Project T,RES14,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2755,Project T,RES14,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2755,Project T,RES16,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2755,Project T,RES16,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2755,Project T,RES17,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2755,Project T,RES17,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2755,Project T,RES20,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2755,Project T,RES20,02.Nov.2024,02.Feb.2025,0.0,0.0
SV1001,Email,joyceColeman,01.May.2024,01.Aug.2024,0.0,0.0
SV1001,Email,joyceColeman,01.Aug.2024,01.Nov.2024,0.0,0.0
SV1001,Email,joyceColeman,01.Nov.2024,01.Feb.2025,0.0,0.0
SV1001,Email,joyceColeman,01.Feb.2025,01.May.2025,0.0,0.0
SV1001,Email,joyceColeman,01.May.2025,01.Aug.2025,0.0,0.0
SV1001,Email,joyceColeman,01.Aug.2025,01.Nov.2025,0.0,0.0
SV1001,Email,joyceColeman,01.Nov.2025,01.Feb.2026,0.0,0.0
SV1001,Email,joyceColeman,01.Feb.2026,01.May.2026,0.0,0.0
SV1001,Email,rakeshGupta,01.May.2024,01.Aug.2024,0.0,0.0
SV1001,Email,rakeshGupta,01.Aug.2024,01.Nov.2024,0.0,0.0
SV1001,Email,rakeshGupta,01.Nov.2024,01.Feb.2025,0.0,0.0
SV1001,Email,rakeshGupta,01.Feb.2025,01.May.2025,0.0,0.0
SV1001,Email,rakeshGupta,01.May.2025,01.Aug.2025,0.0,0.0
SV1001,Email,rakeshGupta,01.Aug.2025,01.Nov.2025,0.0,0.0
SV1001,Email,rakeshGupta,01.Nov.2025,01.Feb.2026,0.0,0.0
SV1001,Email,rakeshGupta,01.Feb.2026,01.May.2026,0.0,0.0
SV1004,Online Web Portal Service,ashleyParker,01.May.2024,01.Aug.2024,0.0,0.0
SV1004,Online Web Portal Service,ashleyParker,01.Aug.2024,01.Nov.2024,0.0,0.0
SV1004,Online Web Portal Service,ashleyParker,01.Nov.2024,01.Feb.2025,0.0,0.0
SV1004,Online Web Portal Service,ashleyParker,01.Feb.2025,01.May.2025,0.0,0.0
SV1004,Online Web Portal Service,ashleyParker,01.May.2025,01.Aug.2025,0.0,0.0
SV1004,Online Web Portal Service,ashleyParker,01.Aug.2025,01.Nov.2025,0.0,0.0
SV1004,Online Web Portal Service,ashleyParker,01.Nov.2025,01.Feb.2026,0.0,0.0
SV1004,Online Web Portal Service,ashleyParker,01.Feb.2026,01.May.2026,0.0,0.0
SV1004,Online Web Portal Service,erinGillian,01.May.2024,01.Aug.2024,0.0,0.0
SV1004,Online Web Portal Service,erinGillian,01.Aug.2024,01.Nov.2024,0.0,0.0
SV1004,Online Web Portal Service,erinGillian,01.Nov.2024,01.Feb.2025,0.0,0.0
SV1004,Online Web Portal Service,erinGillian,01.Feb.2025,01.May.2025,0.0,0.0
SV1004,Online Web Portal Service,erinGillian,01.May.2025,01.Aug.2025,0.0,0.0
SV1004,Online Web Portal Service,erinGillian,01.Aug.2025,01.Nov.2025,0.0,0.0
SV1004,Online Web Portal Service,erinGillian,01.Nov.2025,01.Feb.2026,0.0,0.0
SV1004,Online Web Portal Service,erinGillian,01.Feb.2026,01.May.2026,0.0,0.0
SV1004,Online Web Portal Service,arunKumar,01.May.2024,01.Aug.2024,0.0,0.0
SV1004,Online Web Portal Service,arunKumar,01.Aug.2024,01.Nov.2024,0.0,0.0
SV1004,Online Web Portal Service,arunKumar,01.Nov.2024,01.Feb.2025,0.0,0.0
SV1004,Online Web Portal Service,arunKumar,01.Feb.2025,01.May.2025,0.0,0.0
SV1004,Online Web Portal Service,arunKumar,01.May.2025,01.Aug.2025,0.0,0.0
SV1004,Online Web Portal Service,arunKumar,01.Aug.2025,01.Nov.2025,0.0,0.0
SV1004,Online Web Portal Service,arunKumar,01.Nov.2025,01.Feb.2026,0.0,0.0
SV1004,Online Web Portal Service,arunKumar,01.Feb.2026,01.May.2026,0.0,0.0
SV1008,Global Expense Service,kevinSmith,01.Jun.2024,01.Sep.2024,0.0,0.0
SV1008,Global Expense Service,kevinSmith,01.Sep.2024,01.Dec.2024,0.0,0.0
SV1008,Global Expense Service,kevinSmith,01.Dec.2024,01.Mar.2025,0.0,0.0
SV1008,Global Expense Service,kevinSmith,01.Mar.2025,01.Jun.2025,0.0,0.0
SV1008,Global Expense Service,kevinSmith,01.Jun.2025,01.Sep.2025,0.0,0.0
SV1008,Global Expense Service,kevinSmith,01.Sep.2025,01.Dec.2025,0.0,0.0
SV1008,Global Expense Service,kevinSmith,01.Dec.2025,01.Mar.2026,0.0,0.0
SV1008,Global Expense Service,kevinSmith,01.Mar.2026,01.Jun.2026,0.0,0.0
SV1008,Global Expense Service,deepakPatel,01.Jun.2024,01.Sep.2024,0.0,0.0
SV1008,Global Expense Service,deepakPatel,01.Sep.2024,01.Dec.2024,0.0,0.0
SV1008,Global Expense Service,deepakPatel,01.Dec.2024,01.Mar.2025,0.0,0.0
SV1008,Global Expense Service,deepakPatel,01.Mar.2025,01.Jun.2025,0.0,0.0
SV1008,Global Expense Service,deepakPatel,01.Jun.2025,01.Sep.2025,0.0,0.0
SV1008,Global Expense Service,deepakPatel,01.Sep.2025,01.Dec.2025,0.0,0.0
SV1008,Global Expense Service,deepakPatel,01.Dec.2025,01.Mar.2026,0.0,0.0
SV1008,Global Expense Service,deepakPatel,01.Mar.2026,01.Jun.2026,0.0,0.0
Template1000,Development Template (MSP),csk.developer,01.Dec.2024,01.Mar.2025,0.0,0.0
Template1000,Development Template (MSP),csk.developer,01.Mar.2025,01.Jun.2025,0.0,0.0
Template1000,Development Template (MSP),csk.projectManager,01.Dec.2024,01.Mar.2025,0.0,0.0
Template1000,Development Template (MSP),csk.projectManager,01.Mar.2025,01.Jun.2025,0.0,0.0
Template1000,Development Template (MSP),csk.testEngineer,01.Dec.2024,01.Mar.2025,0.0,0.0
Template1000,Development Template (MSP),csk.testEngineer,01.Mar.2025,01.Jun.2025,0.0,0.0
Template1000,Development Template (MSP),csk.architect,01.Dec.2024,01.Mar.2025,0.0,0.0
Template1000,Development Template (MSP),csk.architect,01.Mar.2025,01.Jun.2025,0.0,0.0
Template1000,Development Template (MSP),csk.businessAnalyst,01.Dec.2024,01.Mar.2025,0.0,0.0
Template1000,Development Template (MSP),csk.businessAnalyst,01.Mar.2025,01.Jun.2025,0.0,0.0
Template1000,Development Template (MSP),csk.storageArchitect,01.Dec.2024,01.Mar.2025,0.0,0.0
Template1000,Development Template (MSP),csk.storageArchitect,01.Mar.2025,01.Jun.2025,0.0,0.0
Template1001,Development Template (Workbench),csk.developer,01.Dec.2024,01.Mar.2025,0.0,0.0
Template1001,Development Template (Workbench),csk.developer,01.Mar.2025,01.Jun.2025,0.0,0.0
Template1001,Development Template (Workbench),csk.projectManager,01.Dec.2024,01.Mar.2025,0.0,0.0
Template1001,Development Template (Workbench),csk.projectManager,01.Mar.2025,01.Jun.2025,0.0,0.0
Template1001,Development Template (Workbench),csk.testEngineer,01.Dec.2024,01.Mar.2025,0.0,0.0
Template1001,Development Template (Workbench),csk.testEngineer,01.Mar.2025,01.Jun.2025,0.0,0.0
Template1001,Development Template (Workbench),csk.architect,01.Dec.2024,01.Mar.2025,0.0,0.0
Template1001,Development Template (Workbench),csk.architect,01.Mar.2025,01.Jun.2025,0.0,0.0
Template1001,Development Template (Workbench),csk.businessAnalyst,01.Dec.2024,01.Mar.2025,0.0,0.0
Template1001,Development Template (Workbench),csk.businessAnalyst,01.Mar.2025,01.Jun.2025,0.0,0.0
Template1001,Development Template (Workbench),csk.storageArchitect,01.Dec.2024,01.Mar.2025,0.0,0.0
Template1001,Development Template (Workbench),csk.storageArchitect,01.Mar.2025,01.Jun.2025,0.0,0.0
csk.appCOTS,Application COTS Template,csk.projectManager,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.appCOTS,Application COTS Template,csk.architect,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.appCOTS,Application COTS Template,csk.businessAnalyst,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.appChange,Application Change Template,csk.developer,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.appChange,Application Change Template,csk.projectManager,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.appChange,Application Change Template,csk.testEngineer,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.infrastructure,Infrastructure Deployment Template,csk.projectManager,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.infrastructure,Infrastructure Deployment Template,csk.networkEngineer,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.infrastructure,Infrastructure Deployment Template,csk.storageArchitect,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.infrastructure,Infrastructure Deployment Template,csk.dba,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.majorIT,Major Project Template,csk.developer,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.majorIT,Major Project Template,csk.developer,01.Mar.2025,01.Jun.2025,0.0,0.0
csk.majorIT,Major Project Template,csk.projectManager,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.majorIT,Major Project Template,csk.projectManager,01.Mar.2025,01.Jun.2025,0.0,0.0
csk.majorIT,Major Project Template,csk.testEngineer,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.majorIT,Major Project Template,csk.testEngineer,01.Mar.2025,01.Jun.2025,0.0,0.0
csk.majorIT,Major Project Template,csk.architect,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.majorIT,Major Project Template,csk.architect,01.Mar.2025,01.Jun.2025,0.0,0.0
csk.majorIT,Major Project Template,csk.businessAnalyst,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.majorIT,Major Project Template,csk.businessAnalyst,01.Mar.2025,01.Jun.2025,0.0,0.0
csk.majorIT,Major Project Template,csk.networkEngineer,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.majorIT,Major Project Template,csk.networkEngineer,01.Mar.2025,01.Jun.2025,0.0,0.0
csk.majorIT,Major Project Template,csk.storageArchitect,01.Dec.2024,01.Mar.2025,0.0,0.0
csk.majorIT,Major Project Template,csk.storageArchitect,01.Mar.2025,01.Jun.2025,0.0,0.0
